tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
728,2013-06-30 20:42:22,2013-06-30 20:54:30,496,E 16 St & 5 Ave,40.73726186,-73.99238967,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,17106,Customer,,0
2152,2013-06-30 20:42:35,2013-06-30 21:18:27,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,297.0,E 15 St & 3 Ave,40.734232,-73.986923,20082,Customer,,0
1603,2013-06-30 20:42:38,2013-06-30 21:09:21,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,19648,Subscriber,1987.0,1
1351,2013-06-30 20:42:27,2013-06-30 21:04:58,304,Broadway & Battery Pl,40.70463334,-74.01361706,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,20081,Customer,,0
1235,2013-06-30 20:42:42,2013-06-30 21:03:17,426,West St & Chambers St,40.71754834,-74.01322069,427.0,Bus Slip & State St,40.701907,-74.013942,17196,Customer,,0
2083,2013-06-30 20:42:42,2013-06-30 21:17:25,303,Mercer St & Spring St,40.72362738,-73.99949601,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,16212,Subscriber,1985.0,1
1225,2013-06-30 20:42:44,2013-06-30 21:03:09,2008,Little West St & 1 Pl,40.70569254,-74.01677685,427.0,Bus Slip & State St,40.701907,-74.013942,18536,Customer,,0
843,2013-06-30 20:18:57,2013-06-30 20:33:00,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,363.0,West Thames St,40.70834698,-74.01713445,15808,Subscriber,1987.0,1
1624,2013-06-30 20:20:12,2013-06-30 20:47:16,445,E 10 St & Avenue A,40.72740794,-73.98142006,,,,,19209,Subscriber,1972.0,1
194,2013-06-30 20:42:50,2013-06-30 20:46:04,507,E 25 St & 2 Ave,40.73912601,-73.97973776,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,19670,Subscriber,1971.0,1
1041,2013-06-30 20:32:59,2013-06-30 20:50:20,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,17348,Subscriber,1988.0,2
441,2013-06-30 20:35:37,2013-06-30 20:42:58,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,309.0,Murray St & West St,40.7149787,-74.013012,18662,Subscriber,1974.0,2
584,2013-06-30 20:42:44,2013-06-30 20:52:28,428,E 3 St & 1 Ave,40.72467721,-73.98783413,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,16499,Customer,,0
1339,2013-06-30 20:42:54,2013-06-30 21:05:13,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,395.0,Bond St & Schermerhorn St,40.68807003,-73.98410637,17323,Subscriber,1991.0,2
2064,2013-06-30 20:43:00,2013-06-30 21:17:24,303,Mercer St & Spring St,40.72362738,-73.99949601,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,16046,Subscriber,1983.0,1
358,2013-06-30 20:42:59,2013-06-30 20:48:57,254,W 11 St & 6 Ave,40.73532427,-73.99800419,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,17616,Subscriber,1979.0,1
431,2013-06-30 20:43:03,2013-06-30 20:50:14,368,Carmine St & 6 Ave,40.73038599,-74.00214988,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,17065,Customer,,0
615,2013-06-30 20:43:02,2013-06-30 20:53:17,512,W 29 St & 9 Ave,40.7500727,-73.99839279,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,20577,Subscriber,1980.0,1
1726,2013-06-30 20:43:03,2013-06-30 21:11:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,18948,Customer,,0
2289,2013-06-30 20:43:04,2013-06-30 21:21:13,444,Broadway & W 24 St,40.7423543,-73.98915076,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,19640,Subscriber,1989.0,1
378,2013-06-30 20:43:05,2013-06-30 20:49:23,469,Broadway & W 53 St,40.76344058,-73.98268129,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,20142,Subscriber,1978.0,1
2134,2013-06-30 20:43:08,2013-06-30 21:18:42,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,297.0,E 15 St & 3 Ave,40.734232,-73.986923,15258,Customer,,0
405,2013-06-30 20:43:10,2013-06-30 20:49:55,267,Broadway & W 36 St,40.75097711,-73.98765428,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,19460,Subscriber,1972.0,1
1971,2013-06-30 20:43:10,2013-06-30 21:16:01,519,Pershing Square North,40.751873,-73.977706,2022.0,E 60 St & York Ave,40.759107,-73.959223,18273,Subscriber,1951.0,1
1734,2013-06-30 20:41:50,2013-06-30 21:10:44,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,19793,Subscriber,1961.0,1
282,2013-06-30 20:42:57,2013-06-30 20:47:39,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,346.0,Bank St & Hudson St,40.73652889,-74.00618026,19147,Subscriber,1972.0,2
1398,2013-06-30 20:43:29,2013-06-30 21:06:47,482,W 15 St & 7 Ave,40.73935542,-73.99931783,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,14733,Customer,,0
1555,2013-06-30 20:43:34,2013-06-30 21:09:29,432,E 7 St & Avenue A,40.72621788,-73.98379855,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,14830,Subscriber,1973.0,2
1376,2013-06-30 20:43:39,2013-06-30 21:06:35,482,W 15 St & 7 Ave,40.73935542,-73.99931783,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,20339,Customer,,0
1277,2013-06-30 20:43:47,2013-06-30 21:05:04,79,Franklin St & W Broadway,40.71911552,-74.00666661,320.0,Leonard St & Church St,40.717571,-74.005549,18921,Subscriber,1990.0,2
64,2013-06-30 20:43:48,2013-06-30 20:44:52,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,15510,Subscriber,1946.0,2
641,2013-06-30 20:43:45,2013-06-30 20:54:26,237,E 11 St & 2 Ave,40.73047309,-73.98672378,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,14675,Subscriber,1981.0,1
664,2013-06-30 20:43:55,2013-06-30 20:54:59,519,Pershing Square North,40.751873,-73.977706,444.0,Broadway & W 24 St,40.7423543,-73.98915076,18791,Customer,,0
719,2013-06-30 20:41:56,2013-06-30 20:53:55,519,Pershing Square North,40.751873,-73.977706,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,16477,Subscriber,1972.0,1
481,2013-06-30 20:44:07,2013-06-30 20:52:08,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,229.0,Great Jones St,40.72743423,-73.99379025,18359,Subscriber,1979.0,1
624,2013-06-30 20:43:29,2013-06-30 20:53:53,212,W 16 St & The High Line,40.74334935,-74.00681753,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,15361,Subscriber,1963.0,1
310,2013-06-30 20:44:04,2013-06-30 20:49:14,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,17861,Subscriber,1989.0,1
477,2013-06-30 20:40:13,2013-06-30 20:48:10,488,W 39 St & 9 Ave,40.75645824,-73.99372222,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,18001,Subscriber,1960.0,1
1559,2013-06-30 20:44:22,2013-06-30 21:10:21,453,W 22 St & 8 Ave,40.74475148,-73.99915362,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,17124,Subscriber,1987.0,2
902,2013-06-30 20:44:22,2013-06-30 20:59:24,529,W 42 St & 8 Ave,40.7575699,-73.99098507,441.0,E 52 St & 2 Ave,40.756014,-73.967416,16457,Subscriber,1979.0,2
311,2013-06-30 20:44:17,2013-06-30 20:49:28,526,E 33 St & 5 Ave,40.74765947,-73.98490707,533.0,Broadway & W 38 St,40.75299641,-73.98721619,18117,Subscriber,1981.0,2
933,2013-06-30 20:44:31,2013-06-30 21:00:04,127,Barrow St & Hudson St,40.73172428,-74.00674436,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,16772,Subscriber,1973.0,1
891,2013-06-30 20:44:43,2013-06-30 20:59:34,462,W 22 St & 10 Ave,40.74691959,-74.00451887,512.0,W 29 St & 9 Ave,40.7500727,-73.99839279,18671,Customer,,0
345,2013-06-30 20:44:50,2013-06-30 20:50:35,116,W 17 St & 8 Ave,40.74177603,-74.00149746,497.0,E 17 St & Broadway,40.73704984,-73.99009296,15821,Subscriber,1948.0,1
307,2013-06-30 20:39:44,2013-06-30 20:44:51,346,Bank St & Hudson St,40.73652889,-74.00618026,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,17865,Subscriber,1974.0,2
946,2013-06-30 20:44:57,2013-06-30 21:00:43,152,Warren St & Church St,40.71473993,-74.00910627,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,14992,Subscriber,1968.0,1
1819,2013-06-30 20:45:02,2013-06-30 21:15:21,459,W 20 St & 11 Ave,40.746745,-74.007756,346.0,Bank St & Hudson St,40.73652889,-74.00618026,19807,Customer,,0
295,2013-06-30 20:45:05,2013-06-30 20:50:00,447,8 Ave & W 52 St,40.76370739,-73.9851615,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,18381,Subscriber,1984.0,2
1381,2013-06-30 20:45:07,2013-06-30 21:08:08,79,Franklin St & W Broadway,40.71911552,-74.00666661,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,19056,Subscriber,1983.0,1
355,2013-06-30 20:45:19,2013-06-30 20:51:14,348,W Broadway & Spring St,40.72490985,-74.00154702,251.0,Mott St & Prince St,40.72317958,-73.99480012,17708,Subscriber,1955.0,1
316,2013-06-30 20:45:26,2013-06-30 20:50:42,404,9 Ave & W 14 St,40.7405826,-74.00550867,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,20373,Subscriber,1987.0,1
3187,2013-06-30 20:45:29,2013-06-30 21:38:36,150,E 2 St & Avenue C,40.7208736,-73.98085795,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,16165,Customer,,0
1208,2013-06-30 20:45:35,2013-06-30 21:05:43,254,W 11 St & 6 Ave,40.73532427,-73.99800419,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,18203,Subscriber,1979.0,1
414,2013-06-30 20:45:35,2013-06-30 20:52:29,263,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,401.0,Allen St & Rivington St,40.72019576,-73.98997825,18530,Subscriber,1993.0,1
688,2013-06-30 20:45:41,2013-06-30 20:57:09,388,W 26 St & 10 Ave,40.749717753,-74.002950346,521.0,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,19842,Customer,,0
2301,2013-06-30 20:45:41,2013-06-30 21:24:02,422,W 59 St & 10 Ave,40.770513,-73.988038,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,19438,Subscriber,1980.0,1
1509,2013-06-30 20:45:07,2013-06-30 21:10:16,453,W 22 St & 8 Ave,40.74475148,-73.99915362,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,20160,Subscriber,1986.0,1
1393,2013-06-30 20:45:50,2013-06-30 21:09:03,519,Pershing Square North,40.751873,-73.977706,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,17144,Customer,,0
1715,2013-06-30 20:45:40,2013-06-30 21:14:15,479,9 Ave & W 45 St,40.76019252,-73.9912551,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,16379,Subscriber,1985.0,1
3165,2013-06-30 20:45:52,2013-06-30 21:38:37,150,E 2 St & Avenue C,40.7208736,-73.98085795,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,17566,Customer,,0
1387,2013-06-30 20:45:56,2013-06-30 21:09:03,317,E 6 St & Avenue B,40.72453734,-73.98185424,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,19735,Customer,,0
1193,2013-06-30 20:45:55,2013-06-30 21:05:48,405,Washington St & Gansevoort St,40.739323,-74.008119,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18661,Subscriber,1968.0,1
1479,2013-06-30 20:46:00,2013-06-30 21:10:39,473,Rivington St & Chrystie St,40.72110063,-73.9919254,475.0,E 15 St & Irving Pl,40.73524276,-73.98758561,16676,Customer,,0
354,2013-06-30 20:46:03,2013-06-30 20:51:57,510,W 51 St & 6 Ave,40.7606597,-73.98042047,449.0,W 52 St & 9 Ave,40.76461837,-73.98789473,16194,Customer,,0
1393,2013-06-30 20:46:10,2013-06-30 21:09:23,461,E 20 St & 2 Ave,40.73587678,-73.98205027,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,18990,Subscriber,1960.0,1
778,2013-06-30 20:46:13,2013-06-30 20:59:11,505,6 Ave & W 33 St,40.74901271,-73.98848395,404.0,9 Ave & W 14 St,40.7405826,-74.00550867,17972,Customer,,0
1195,2013-06-30 20:46:13,2013-06-30 21:06:08,2012,E 27 St & 1 Ave,40.739445,-73.976806,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,18107,Customer,,0
383,2013-06-30 20:46:17,2013-06-30 20:52:40,2004,6 Ave & Broome St,40.724399,-74.004704,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,19626,Subscriber,1959.0,1
1467,2013-06-30 20:46:17,2013-06-30 21:10:44,225,W 14 St & The High Line,40.74195138,-74.00803013,457.0,Broadway & W 58 St,40.76695317,-73.98169333,19039,Customer,,0
1459,2013-06-30 20:46:15,2013-06-30 21:10:34,225,W 14 St & The High Line,40.74195138,-74.00803013,457.0,Broadway & W 58 St,40.76695317,-73.98169333,14786,Customer,,0
203,2013-06-30 20:46:17,2013-06-30 20:49:40,439,E 4 St & 2 Ave,40.7262807,-73.98978041,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,16247,Customer,,0
1782,2013-06-30 20:46:22,2013-06-30 21:16:04,290,2 Ave & E 58 St,40.76020258,-73.96478473,490.0,8 Ave & W 33 St,40.751551,-73.993934,19169,Customer,,0
277,2013-06-30 20:46:19,2013-06-30 20:50:56,223,W 13 St & 7 Ave,40.73781509,-73.99994661,386.0,Centre St & Worth St,40.71494807,-74.00234482,19325,Subscriber,1969.0,1
2031,2013-06-30 20:46:30,2013-06-30 21:20:21,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,17256,Subscriber,1959.0,2
532,2013-06-30 20:46:25,2013-06-30 20:55:17,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,20222,Subscriber,1988.0,1
69,2013-06-30 20:46:34,2013-06-30 20:47:43,449,W 52 St & 9 Ave,40.76461837,-73.98789473,449.0,W 52 St & 9 Ave,40.76461837,-73.98789473,17563,Subscriber,1984.0,1
319,2013-06-30 20:46:35,2013-06-30 20:51:54,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,16290,Subscriber,1969.0,1
306,2013-06-30 20:46:36,2013-06-30 20:51:42,263,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,401.0,Allen St & Rivington St,40.72019576,-73.98997825,18081,Subscriber,1992.0,1
1135,2013-06-30 20:46:31,2013-06-30 21:05:26,309,Murray St & West St,40.7149787,-74.013012,386.0,Centre St & Worth St,40.71494807,-74.00234482,15609,Customer,,0
1574,2013-06-30 20:46:37,2013-06-30 21:12:51,402,Broadway & E 22 St,40.7403432,-73.98955109,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,18443,Subscriber,1987.0,1
1271,2013-06-30 20:46:40,2013-06-30 21:07:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,16988,Customer,,0
1352,2013-06-30 20:46:32,2013-06-30 21:09:04,259,South St & Whitehall St,40.70122128,-74.01234218,389.0,Broadway & Berry St,40.71044554,-73.96525063,15793,Customer,,0
1131,2013-06-30 20:46:23,2013-06-30 21:05:14,355,Bayard St & Baxter St,40.71602118,-73.99974372,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,18550,Customer,,0
161,2013-06-30 20:46:48,2013-06-30 20:49:29,482,W 15 St & 7 Ave,40.73935542,-73.99931783,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,16532,Subscriber,1962.0,1
1982,2013-06-30 20:46:04,2013-06-30 21:19:06,495,W 47 St & 10 Ave,40.76269882,-73.99301222,225.0,W 14 St & The High Line,40.74195138,-74.00803013,17145,Subscriber,1985.0,1
1978,2013-06-30 20:46:06,2013-06-30 21:19:04,495,W 47 St & 10 Ave,40.76269882,-73.99301222,225.0,W 14 St & The High Line,40.74195138,-74.00803013,16081,Subscriber,1964.0,1
7168,2013-06-30 20:46:49,2013-06-30 22:46:17,387,Centre St & Chambers St,40.71273266,-74.0046073,387.0,Centre St & Chambers St,40.71273266,-74.0046073,16034,Customer,,0
571,2013-06-30 20:46:56,2013-06-30 20:56:27,309,Murray St & West St,40.7149787,-74.013012,363.0,West Thames St,40.70834698,-74.01713445,18662,Subscriber,1981.0,1
2115,2013-06-30 20:46:56,2013-06-30 21:22:11,309,Murray St & West St,40.7149787,-74.013012,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,16041,Subscriber,1979.0,2
1416,2013-06-30 20:46:58,2013-06-30 21:10:34,342,Columbia St & Rivington St,40.71739973,-73.98016555,342.0,Columbia St & Rivington St,40.71739973,-73.98016555,18951,Subscriber,1977.0,2
1261,2013-06-30 20:47:01,2013-06-30 21:08:02,248,Laight St & Hudson St,40.72185379,-74.00771779,519.0,Pershing Square North,40.751873,-73.977706,19897,Customer,,0
2100,2013-06-30 20:47:04,2013-06-30 21:22:04,309,Murray St & West St,40.7149787,-74.013012,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,18626,Subscriber,1985.0,1
1387,2013-06-30 20:46:51,2013-06-30 21:09:58,315,South St & Gouverneur Ln,40.70355377,-74.00670227,315.0,South St & Gouverneur Ln,40.70355377,-74.00670227,15072,Customer,,0
1178,2013-06-30 20:47:01,2013-06-30 21:06:39,476,E 31 St & 3 Ave,40.74394314,-73.97966069,375.0,Mercer St & Bleecker St S,40.72679454,-73.99695094,19687,Subscriber,1990.0,1
1968,2013-06-30 20:47:07,2013-06-30 21:19:55,290,2 Ave & E 58 St,40.76020258,-73.96478473,147.0,Greenwich St & Warren St,40.71542197,-74.01121978,19179,Subscriber,1981.0,1
1276,2013-06-30 20:47:09,2013-06-30 21:08:25,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3002.0,South End Ave & Liberty St,40.711512,-74.015756,15277,Subscriber,1977.0,2
2032,2013-06-30 20:47:12,2013-06-30 21:21:04,417,Barclay St & Church St,40.71291224,-74.01020234,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,20145,Subscriber,1981.0,1
256,2013-06-30 20:47:23,2013-06-30 20:51:39,517,Pershing Square South,40.751581,-73.97791,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19290,Subscriber,1987.0,1
616,2013-06-30 20:47:17,2013-06-30 20:57:33,365,Fulton St & Grand Ave,40.68223166,-73.9614583,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,16009,Subscriber,1986.0,2
1257,2013-06-30 20:47:21,2013-06-30 21:08:18,251,Mott St & Prince St,40.72317958,-73.99480012,329.0,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,18221,Subscriber,1978.0,1
427,2013-06-30 20:47:10,2013-06-30 20:54:17,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,20601,Subscriber,1972.0,2
7134,2013-06-30 20:47:21,2013-06-30 22:46:15,387,Centre St & Chambers St,40.71273266,-74.0046073,387.0,Centre St & Chambers St,40.71273266,-74.0046073,15950,Customer,,0
3063,2013-06-30 20:47:28,2013-06-30 21:38:31,150,E 2 St & Avenue C,40.7208736,-73.98085795,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,17266,Customer,,0
295,2013-06-30 20:47:27,2013-06-30 20:52:22,319,Fulton St & Broadway,40.711066,-74.009447,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,17291,Subscriber,1988.0,1
492,2013-06-30 20:47:38,2013-06-30 20:55:50,402,Broadway & E 22 St,40.7403432,-73.98955109,379.0,W 31 St & 7 Ave,40.749156,-73.9916,16434,Subscriber,1966.0,1
736,2013-06-30 20:47:38,2013-06-30 20:59:54,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,350.0,Clinton St & Grand St,40.71559509,-73.9870295,18299,Subscriber,1978.0,1
1469,2013-06-30 20:47:41,2013-06-30 21:12:10,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,19657,Subscriber,1981.0,1
1237,2013-06-30 20:47:41,2013-06-30 21:08:18,496,E 16 St & 5 Ave,40.73726186,-73.99238967,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,15814,Customer,,0
833,2013-06-30 20:46:15,2013-06-30 21:00:08,127,Barrow St & Hudson St,40.73172428,-74.00674436,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,18509,Subscriber,1978.0,2
1647,2013-06-30 20:46:57,2013-06-30 21:14:24,217,Old Fulton St,40.70277159,-73.99383605,298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,15087,Subscriber,1980.0,1
1440,2013-06-30 20:47:46,2013-06-30 21:11:46,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,19066,Subscriber,1977.0,1
659,2013-06-30 20:47:55,2013-06-30 20:58:54,257,Lispenard St & Broadway,40.71939226,-74.00247214,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,16956,Customer,,0
1223,2013-06-30 20:47:53,2013-06-30 21:08:16,496,E 16 St & 5 Ave,40.73726186,-73.99238967,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,19365,Customer,,0
1177,2013-06-30 20:47:55,2013-06-30 21:07:32,265,Stanton St & Chrystie St,40.72229346,-73.99147535,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,16989,Customer,,0
1175,2013-06-30 20:47:58,2013-06-30 21:07:33,265,Stanton St & Chrystie St,40.72229346,-73.99147535,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,14643,Subscriber,1974.0,1
879,2013-06-30 20:48:00,2013-06-30 21:02:39,428,E 3 St & 1 Ave,40.72467721,-73.98783413,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,17780,Subscriber,1978.0,1
1170,2013-06-30 20:47:56,2013-06-30 21:07:26,501,FDR Drive & E 35 St,40.744219,-73.97121214,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,19748,Customer,,0
821,2013-06-30 20:46:43,2013-06-30 21:00:24,332,Cherry St,40.71219906,-73.97948148,312.0,Allen St & Stanton St,40.722055,-73.989111,17156,Subscriber,1958.0,1
336,2013-06-30 20:48:09,2013-06-30 20:53:45,462,W 22 St & 10 Ave,40.74691959,-74.00451887,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,19704,Subscriber,1972.0,1
432,2013-06-30 20:47:56,2013-06-30 20:55:08,348,W Broadway & Spring St,40.72490985,-74.00154702,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,15803,Subscriber,1976.0,1
668,2013-06-30 20:47:14,2013-06-30 20:58:22,444,Broadway & W 24 St,40.7423543,-73.98915076,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,15443,Subscriber,1959.0,1
192,2013-06-30 20:48:07,2013-06-30 20:51:19,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,250.0,Lafayette St & Jersey St N,40.72456089,-73.99565293,18378,Subscriber,1984.0,1
1306,2013-06-30 20:48:09,2013-06-30 21:09:55,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,17798,Customer,,0
273,2013-06-30 20:43:42,2013-06-30 20:48:15,2022,E 60 St & York Ave,40.759107,-73.959223,266.0,Avenue D & E 8 St,40.72368361,-73.97574813,17890,Subscriber,1951.0,2
1589,2013-06-30 20:48:01,2013-06-30 21:14:30,217,Old Fulton St,40.70277159,-73.99383605,298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,17697,Customer,,0
1205,2013-06-30 20:48:14,2013-06-30 21:08:19,127,Barrow St & Hudson St,40.73172428,-74.00674436,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,19963,Subscriber,1974.0,1
